IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.159.155.122,443,443,true,FRA,Europe,Frankfurt,177,9.69
34.65.188.127,443,443,true,FRA,Europe,Frankfurt,175,9.68
34.65.212.138,443,443,true,FRA,Europe,Frankfurt,176,9.68
34.91.188.157,443,443,true,FRA,Europe,Frankfurt,174,9.67
34.90.78.95,443,443,true,FRA,Europe,Frankfurt,175,9.67
34.32.147.248,443,443,true,FRA,Europe,Frankfurt,176,9.67
34.65.2.140,443,443,true,FRA,Europe,Frankfurt,173,9.66
34.65.43.232,443,443,true,FRA,Europe,Frankfurt,173,9.66
34.159.252.38,443,443,true,FRA,Europe,Frankfurt,202,9.65
34.65.230.9,443,443,true,FRA,Europe,Frankfurt,174,9.65
34.65.103.109,443,443,true,FRA,Europe,Frankfurt,171,9.64
34.65.101.209,443,443,true,FRA,Europe,Frankfurt,176,9.63
34.65.170.148,443,443,true,FRA,Europe,Frankfurt,187,9.63
35.222.162.216,8080,80,false,ORD,North America,Chicago,206,9.63
34.65.171.227,443,443,true,FRA,Europe,Frankfurt,176,9.63
34.32.145.60,443,443,true,FRA,Europe,Frankfurt,177,9.62
34.118.21.89,443,443,true,FRA,Europe,Frankfurt,261,9.61
34.65.64.226,443,443,true,FRA,Europe,Frankfurt,178,9.61
34.90.78.95,443,443,true,FRA,Europe,Frankfurt,176,9.58
34.91.227.44,443,443,true,FRA,Europe,Frankfurt,179,9.56
34.116.132.252,443,443,true,FRA,Europe,Frankfurt,211,9.55
34.118.14.212,443,443,true,FRA,Europe,Frankfurt,184,9.54
34.65.19.230,443,443,true,FRA,Europe,Frankfurt,171,9.53
34.118.110.34,443,443,true,FRA,Europe,Frankfurt,188,9.53
34.91.141.136,443,443,true,FRA,Europe,Frankfurt,186,9.53
34.65.92.255,443,443,true,FRA,Europe,Frankfurt,178,9.52
34.91.109.181,443,443,true,FRA,Europe,Frankfurt,190,9.51
34.65.103.109,443,443,true,FRA,Europe,Frankfurt,180,9.51
34.65.171.157,443,443,true,FRA,Europe,Frankfurt,171,9.50
34.65.105.132,443,443,true,FRA,Europe,Frankfurt,172,9.50
34.118.123.62,443,443,true,FRA,Europe,Frankfurt,176,9.50
34.65.14.48,443,443,true,FRA,Europe,Frankfurt,175,9.49
34.89.171.21,443,443,true,FRA,Europe,Frankfurt,170,9.47
34.91.50.232,443,443,true,FRA,Europe,Frankfurt,175,9.47
34.118.49.212,443,443,true,FRA,Europe,Frankfurt,185,9.46
34.65.91.34,443,443,true,FRA,Europe,Frankfurt,174,9.46
34.159.193.79,443,443,true,FRA,Europe,Frankfurt,188,9.44
34.65.75.131,443,443,true,FRA,Europe,Frankfurt,175,9.43
34.118.97.51,443,443,true,FRA,Europe,Frankfurt,173,9.42
34.90.125.203,443,443,true,FRA,Europe,Frankfurt,175,9.41
34.159.252.184,443,443,true,FRA,Europe,Frankfurt,202,9.38
34.65.103.109,443,443,true,FRA,Europe,Frankfurt,176,9.36
34.91.18.119,443,443,true,FRA,Europe,Frankfurt,175,9.35
34.89.145.108,443,443,true,AMS,Europe,Amsterdam,212,9.34
34.65.129.192,443,443,true,FRA,Europe,Frankfurt,173,9.34
34.65.105.132,443,443,true,FRA,Europe,Frankfurt,172,9.32
34.91.50.232,443,443,true,FRA,Europe,Frankfurt,183,9.32
34.65.52.113,443,443,true,FRA,Europe,Frankfurt,177,9.32
34.118.30.93,443,443,true,FRA,Europe,Frankfurt,267,9.31
34.65.43.232,443,443,true,FRA,Europe,Frankfurt,177,9.31
34.118.86.165,443,443,true,FRA,Europe,Frankfurt,190,9.30
34.107.6.24,443,443,true,FRA,Europe,Frankfurt,180,9.30
34.65.191.40,443,443,true,FRA,Europe,Frankfurt,176,9.30
34.118.127.11,443,443,true,FRA,Europe,Frankfurt,189,9.29
34.90.233.120,443,443,true,FRA,Europe,Frankfurt,175,9.29
34.65.170.142,443,443,true,FRA,Europe,Frankfurt,175,9.29
34.65.157.21,443,443,true,FRA,Europe,Frankfurt,177,9.28
34.118.57.100,443,443,true,FRA,Europe,Frankfurt,197,9.28
34.65.199.167,443,443,true,FRA,Europe,Frankfurt,235,9.27
34.90.125.203,443,443,true,FRA,Europe,Frankfurt,174,9.26
34.116.158.172,443,443,true,FRA,Europe,Frankfurt,278,9.26
34.90.125.203,443,443,true,FRA,Europe,Frankfurt,175,9.25
34.65.171.211,443,443,true,FRA,Europe,Frankfurt,181,9.24
34.41.252.92,443,443,true,ORD,North America,Chicago,205,9.24
34.90.233.120,443,443,true,FRA,Europe,Frankfurt,177,9.24
34.91.141.136,443,443,true,FRA,Europe,Frankfurt,189,9.21
34.65.216.72,443,443,true,FRA,Europe,Frankfurt,174,9.21
34.65.8.113,443,443,true,FRA,Europe,Frankfurt,211,9.20
35.198.161.26,443,443,true,FRA,Europe,Frankfurt,172,9.20
34.89.175.145,443,443,true,FRA,Europe,Frankfurt,169,9.19
34.72.146.82,443,443,true,ORD,North America,Chicago,212,9.19
34.147.75.241,443,443,true,FRA,Europe,Frankfurt,179,9.18
34.147.37.170,443,443,true,FRA,Europe,Frankfurt,179,9.18
34.116.200.248,443,443,true,FRA,Europe,Frankfurt,183,9.18
34.123.83.237,443,443,true,ORD,North America,Chicago,214,9.18
34.118.124.90,443,443,true,FRA,Europe,Frankfurt,188,9.17
34.91.32.153,443,443,true,FRA,Europe,Frankfurt,175,9.16
34.107.6.24,443,443,true,FRA,Europe,Frankfurt,226,9.16
34.65.19.230,443,443,true,FRA,Europe,Frankfurt,173,9.16
34.65.123.126,443,443,true,FRA,Europe,Frankfurt,178,9.15
34.116.128.120,443,443,true,FRA,Europe,Frankfurt,187,9.15
34.116.186.249,443,443,true,FRA,Europe,Frankfurt,195,9.15
34.159.139.198,443,443,true,FRA,Europe,Frankfurt,210,9.13
34.159.249.13,443,443,true,FRA,Europe,Frankfurt,199,9.12
34.65.151.92,443,443,true,FRA,Europe,Frankfurt,175,9.11
34.118.119.233,443,443,true,FRA,Europe,Frankfurt,193,9.11
34.118.121.61,443,443,true,FRA,Europe,Frankfurt,184,9.11
34.116.249.21,443,443,true,FRA,Europe,Frankfurt,189,9.10
34.116.152.225,443,443,true,FRA,Europe,Frankfurt,255,9.10
34.65.2.140,443,443,true,FRA,Europe,Frankfurt,174,9.10
34.118.99.244,443,443,true,FRA,Europe,Frankfurt,188,9.10
34.118.72.161,443,443,true,FRA,Europe,Frankfurt,191,9.09
34.118.89.180,443,443,true,FRA,Europe,Frankfurt,187,9.09
34.118.68.169,443,443,true,FRA,Europe,Frankfurt,183,9.09
34.91.227.44,443,443,true,FRA,Europe,Frankfurt,176,9.08
34.65.200.26,443,443,true,FRA,Europe,Frankfurt,171,9.07
34.159.20.254,443,443,true,FRA,Europe,Frankfurt,170,9.07
34.116.139.71,443,443,true,FRA,Europe,Frankfurt,185,9.07
34.116.147.20,443,443,true,FRA,Europe,Frankfurt,220,9.06
34.118.42.132,443,443,true,FRA,Europe,Frankfurt,194,9.06
34.91.18.119,443,443,true,FRA,Europe,Frankfurt,177,9.06
34.91.50.232,443,443,true,FRA,Europe,Frankfurt,177,9.04
35.226.211.129,443,443,true,ORD,North America,Chicago,230,9.04
34.70.91.86,443,443,true,ORD,North America,Chicago,207,9.03
34.65.99.15,443,443,true,FRA,Europe,Frankfurt,174,9.03
34.118.114.236,443,443,true,FRA,Europe,Frankfurt,185,9.03
34.123.83.237,443,443,true,ORD,North America,Chicago,205,9.02
34.118.1.100,443,443,true,FRA,Europe,Frankfurt,273,9.02
34.118.80.175,443,443,true,FRA,Europe,Frankfurt,187,9.02
34.72.146.82,443,443,true,ORD,North America,Chicago,205,9.01
34.29.228.169,443,443,true,ORD,North America,Chicago,207,9.01
8.219.110.88	2096	2096	TRUE	SIN	Asia Pacific	Singapore	21	11.26
8.219.60.130	8080	8080	FALSE	SIN	Asia Pacific	Singapore	10	11.26
47.236.166.184	2082	2082	FALSE	SIN	Asia Pacific	Singapore	11	11.25
47.236.130.95	8443	8443	TRUE	SIN	Asia Pacific	Singapore	67	11.25
8.219.222.98	2052	2052	FALSE	SIN	Asia Pacific	Singapore	9	11.24
8.219.100.155	8080	8080	FALSE	SIN	Asia Pacific	Singapore	37	11.24
8.222.168.24	80	80	FALSE	SIN	Asia Pacific	Singapore	27	11.24
47.245.11.216	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	166	11.24
8.219.50.180	443	443	TRUE	SIN	Asia Pacific	Singapore	102	11.24
47.245.33.163	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	171	11.23
8.219.42.72	2053	2053	TRUE	SIN	Asia Pacific	Singapore	83	11.23
47.91.2.165	2096	2096	TRUE	LAX	North America	Los Angeles	178	11.23
8.222.244.123	2082	2082	FALSE	SIN	Asia Pacific	Singapore	13	11.23
47.74.15.80	2086	2086	FALSE	LAX	North America	Los Angeles	175	11.23
47.245.54.197	2083	2083	TRUE	LAX	North America	Los Angeles	303	11.23
8.222.145.164	2083	2083	TRUE	SIN	Asia Pacific	Singapore	66	11.23
8.209.214.157	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	111	11.23
8.219.73.188	2083	2083	TRUE	SIN	Asia Pacific	Singapore	51	11.22
8.219.228.30	2087	2087	TRUE	SIN	Asia Pacific	Singapore	93	11.22
8.219.6.187	2086	2086	FALSE	SIN	Asia Pacific	Singapore	3	11.22
8.219.93.85	8080	8080	FALSE	SIN	Asia Pacific	Singapore	51	11.22
47.245.28.255	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	124	11.22
8.222.193.208	2083	2083	TRUE	SIN	Asia Pacific	Singapore	42	11.22
8.219.178.101	8880	8880	FALSE	SIN	Asia Pacific	Singapore	3	11.22
8.219.55.31	8880	8880	FALSE	LAX	North America	Los Angeles	173	11.21
8.219.0.162	2083	2083	TRUE	SIN	Asia Pacific	Singapore	88	11.21
47.91.14.69	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	168	11.21
8.219.73.188	443	443	TRUE	SIN	Asia Pacific	Singapore	122	11.2
47.91.3.112	80	80	FALSE	SIN	Asia Pacific	Singapore	154	11.2
47.74.34.162	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	286	11.2
8.219.102.252	8880	8880	FALSE	SIN	Asia Pacific	Singapore	19	11.2
8.219.164.237	443	443	TRUE	SIN	Asia Pacific	Singapore	134	11.2
8.222.236.229	2087	2087	TRUE	SIN	Asia Pacific	Singapore	89	11.2
8.209.240.227	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	74	11.2
47.74.22.171	8443	8443	TRUE	LAX	North America	Los Angeles	264	11.2
8.222.253.235	8443	8443	TRUE	SIN	Asia Pacific	Singapore	68	11.2
47.245.9.99	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	178	11.2
8.222.221.86	2082	2082	FALSE	SIN	Asia Pacific	Singapore	11	11.19
47.74.49.62	2086	2086	FALSE	LAX	North America	Los Angeles	174	11.19
8.222.162.45	2053	2053	TRUE	SIN	Asia Pacific	Singapore	108	11.19
47.74.43.95	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	259	11.19
8.209.255.195	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	161	11.18
47.245.4.22	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	161	11.18
8.219.3.53	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	11.18
47.74.42.111	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	79	11.18
47.245.53.50	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	257	11.18
47.245.4.219	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	169	11.17
47.236.171.205	2095	2095	FALSE	SIN	Asia Pacific	Singapore	33	11.17
47.74.27.151	2095	2095	FALSE	SIN	Asia Pacific	Singapore	180	11.17
8.219.67.133	8880	8880	FALSE	SIN	Asia Pacific	Singapore	6	11.16
8.219.255.171	2083	2083	TRUE	SIN	Asia Pacific	Singapore	144	11.16
8.219.70.117	2087	2087	TRUE	SIN	Asia Pacific	Singapore	142	11.16
8.219.253.114	8880	8880	FALSE	SIN	Asia Pacific	Singapore	33	11.16
8.219.111.147	2087	2087	TRUE	SIN	Asia Pacific	Singapore	180	11.15
47.245.54.58	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	241	11.15
8.219.12.152	8443	8443	TRUE	SIN	Asia Pacific	Singapore	50	11.15
8.209.214.222	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	165	11.14
8.222.193.208	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	11.14
47.245.37.37	8443	8443	TRUE	SIN	Asia Pacific	Singapore	165	11.14
8.222.248.188	2082	2082	FALSE	SIN	Asia Pacific	Singapore	7	11.14
8.219.208.69	8080	8080	FALSE	SIN	Asia Pacific	Singapore	12	11.14
8.209.242.25	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	188	11.14
8.222.209.223	2096	2096	TRUE	SIN	Asia Pacific	Singapore	40	11.14
47.236.172.95	2083	2083	TRUE	SIN	Asia Pacific	Singapore	106	11.14
47.245.33.158	80	80	FALSE	NRT	Asia Pacific	Tokyo	76	11.13
47.74.4.47	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	138	11.13
8.222.193.208	8443	8443	TRUE	SIN	Asia Pacific	Singapore	64	11.12
8.217.221.165	80	80	FALSE	HKG	Asia Pacific	Hong Kong	39	11.12
8.222.188.56	2083	2083	TRUE	SIN	Asia Pacific	Singapore	52	11.12
8.219.248.170	2087	2087	TRUE	SIN	Asia Pacific	Singapore	138	11.11
8.219.111.147	8443	8443	TRUE	SIN	Asia Pacific	Singapore	88	11.11
47.245.39.28	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	90	11.11
8.219.56.205	2052	2052	FALSE	SIN	Asia Pacific	Singapore	8	11.1
47.243.107.148	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	50	11.1
47.91.2.165	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	228	11.1
47.245.29.64	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	126	11.1
47.245.8.185	2096	2096	TRUE	LAX	North America	Los Angeles	363	11.1
47.236.144.48	80	80	FALSE	SIN	Asia Pacific	Singapore	21	11.09
47.236.170.54	8880	8880	FALSE	SIN	Asia Pacific	Singapore	30	11.09
8.219.215.12	2096	2096	TRUE	SIN	Asia Pacific	Singapore	84	11.09
8.222.249.98	2052	2052	FALSE	SIN	Asia Pacific	Singapore	6	11.09
8.219.114.201	8880	8880	FALSE	SIN	Asia Pacific	Singapore	6	11.09
8.219.73.188	2082	2082	FALSE	SIN	Asia Pacific	Singapore	20	11.08
8.219.201.8	2083	2083	TRUE	SIN	Asia Pacific	Singapore	145	11.08
47.236.170.54	2087	2087	TRUE	SIN	Asia Pacific	Singapore	104	11.08
8.222.160.61	2083	2083	TRUE	SIN	Asia Pacific	Singapore	94	11.08
47.74.37.50	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	167	11.07
8.219.77.91	2087	2087	TRUE	SIN	Asia Pacific	Singapore	158	11.07
8.219.142.229	8443	8443	TRUE	SIN	Asia Pacific	Singapore	74	11.07
8.218.3.12	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	42	11.07
8.219.206.180	2096	2096	TRUE	SIN	Asia Pacific	Singapore	78	11.07
8.219.106.156	2052	2052	FALSE	SIN	Asia Pacific	Singapore	15	11.07
8.222.224.163	2083	2083	TRUE	SIN	Asia Pacific	Singapore	47	11.06
8.219.196.117	8443	8443	TRUE	SIN	Asia Pacific	Singapore	89	11.06
47.245.58.250	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	73	11.06
8.210.101.157	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	45	11.06
8.222.214.231	2083	2083	TRUE	SIN	Asia Pacific	Singapore	72	11.06
8.222.229.102	2083	2083	TRUE	SIN	Asia Pacific	Singapore	81	11.05
8.219.154.107	2087	2087	TRUE	SIN	Asia Pacific	Singapore	165	11.05
47.245.37.41	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	97	11.05
8.222.226.15	2096	2096	TRUE	SIN	Asia Pacific	Singapore	49	11.05
47.91.1.199	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	214	11.05
8.219.213.112	8880	8880	FALSE	SIN	Asia Pacific	Singapore	72	11.04
8.219.215.214	2095	2095	FALSE	SIN	Asia Pacific	Singapore	17	11.04
8.222.224.163	2096	2096	TRUE	SIN	Asia Pacific	Singapore	106	11.04
47.245.42.162	80	80	FALSE	SIN	Asia Pacific	Singapore	168	11.04
47.74.10.135	2082	2082	FALSE	SIN	Asia Pacific	Singapore	158	11.03
8.219.82.177	2096	2096	TRUE	SIN	Asia Pacific	Singapore	118	11.03
8.219.139.13	2087	2087	TRUE	SIN	Asia Pacific	Singapore	83	11.02
47.245.57.38	80	80	FALSE	HKG	Asia Pacific	Hong Kong	157	11.02
47.74.26.131	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	73	11.02
47.74.54.145	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	82	11.02
8.210.107.246	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	76	11.02
47.236.172.41	2083	2083	TRUE	SIN	Asia Pacific	Singapore	134	11.02
8.222.187.4	80	80	FALSE	SIN	Asia Pacific	Singapore	8	11.02
8.222.210.182	2086	2086	FALSE	SIN	Asia Pacific	Singapore	50	11.01
8.219.87.34	8880	8880	FALSE	SIN	Asia Pacific	Singapore	10	11.01
8.219.86.200	2083	2083	TRUE	SIN	Asia Pacific	Singapore	78	11.01
8.219.210.93	8080	8080	FALSE	SIN	Asia Pacific	Singapore	56	11.01
47.91.14.62	2083	2083	TRUE	SIN	Asia Pacific	Singapore	174	11
8.219.194.170	2082	2082	FALSE	SIN	Asia Pacific	Singapore	12	11
47.245.52.111	80	80	FALSE	NRT	Asia Pacific	Tokyo	79	11
47.74.27.211	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	104	11
47.245.33.158	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	192	11
47.236.172.71	8880	8880	FALSE	SIN	Asia Pacific	Singapore	25	10.99
8.219.77.222	80	80	FALSE	SIN	Asia Pacific	Singapore	7	10.99
47.245.6.9	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	243	10.99
8.222.221.109	2095	2095	FALSE	SIN	Asia Pacific	Singapore	8	10.99
8.209.248.161	8880	8880	FALSE	LAX	North America	Los Angeles	174	10.99
8.222.249.190	8443	8443	TRUE	SIN	Asia Pacific	Singapore	102	10.99
8.222.197.251	443	443	TRUE	SIN	Asia Pacific	Singapore	32	10.99
8.219.42.72	2083	2083	TRUE	SIN	Asia Pacific	Singapore	81	10.99
47.74.11.219	80	80	FALSE	NRT	Asia Pacific	Tokyo	75	10.99
8.218.174.118	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	50	10.99
47.91.16.214	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	142	10.98
8.219.249.38	8880	8880	FALSE	SIN	Asia Pacific	Singapore	16	10.98
8.222.224.17	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	10.98
8.219.78.1	2082	2082	FALSE	SIN	Asia Pacific	Singapore	20	10.98
8.219.77.91	8880	8880	FALSE	SIN	Asia Pacific	Singapore	32	10.98
8.219.0.162	8080	8080	FALSE	SIN	Asia Pacific	Singapore	5	10.98
8.219.178.9	80	80	FALSE	SIN	Asia Pacific	Singapore	12	10.98
8.219.194.170	2096	2096	TRUE	SIN	Asia Pacific	Singapore	98	10.97
47.245.10.123	8080	8080	FALSE	SIN	Asia Pacific	Singapore	156	10.96
8.222.227.191	2053	2053	TRUE	SIN	Asia Pacific	Singapore	60	10.96
8.219.107.199	2095	2095	FALSE	SIN	Asia Pacific	Singapore	8	10.96
8.219.87.34	2096	2096	TRUE	SIN	Asia Pacific	Singapore	114	10.96
8.219.220.88	2086	2086	FALSE	SIN	Asia Pacific	Singapore	4	10.96
8.219.152.195	2087	2087	TRUE	SIN	Asia Pacific	Singapore	95	10.96
47.236.144.156	2083	2083	TRUE	SIN	Asia Pacific	Singapore	145	10.96
47.74.25.115	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	72	10.95
8.219.103.57	8443	8443	TRUE	SIN	Asia Pacific	Singapore	67	10.95
8.222.175.78	2083	2083	TRUE	SIN	Asia Pacific	Singapore	88	10.95
8.209.240.229	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	86	10.95
47.91.16.198	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	159	10.95
47.254.66.75	443	443	TRUE	SJC	North America	San Jose	180	10.94
47.236.163.95	2086	2086	FALSE	SIN	Asia Pacific	Singapore	18	10.94
8.222.215.228	2095	2095	FALSE	SIN	Asia Pacific	Singapore	11	10.94
8.219.142.191	2087	2087	TRUE	SIN	Asia Pacific	Singapore	81	10.94
47.91.1.199	80	80	FALSE	HKG	Asia Pacific	Hong Kong	172	10.94
8.219.154.107	2096	2096	TRUE	SIN	Asia Pacific	Singapore	54	10.93
47.74.27.94	2095	2095	FALSE	SIN	Asia Pacific	Singapore	177	10.93
8.222.214.231	443	443	TRUE	SIN	Asia Pacific	Singapore	52	10.93
8.219.103.65	443	443	TRUE	SIN	Asia Pacific	Singapore	114	10.93
47.245.37.12	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	206	10.93
8.219.79.74	80	80	FALSE	SIN	Asia Pacific	Singapore	17	10.93
8.219.6.187	8443	8443	TRUE	SIN	Asia Pacific	Singapore	49	10.92
8.222.244.123	80	80	FALSE	SIN	Asia Pacific	Singapore	3	10.92
47.236.144.48	2086	2086	FALSE	SIN	Asia Pacific	Singapore	22	10.92
47.74.11.251	8080	8080	FALSE	LAX	North America	Los Angeles	182	10.92
8.219.163.195	80	80	FALSE	SIN	Asia Pacific	Singapore	21	10.92
8.222.155.242	2087	2087	TRUE	SIN	Asia Pacific	Singapore	134	10.92
8.222.144.219	8443	8443	TRUE	SIN	Asia Pacific	Singapore	75	10.92
47.236.170.54	2095	2095	FALSE	SIN	Asia Pacific	Singapore	58	10.91
47.236.161.155	2095	2095	FALSE	SIN	Asia Pacific	Singapore	31	10.91
47.74.43.95	2096	2096	TRUE	LAX	North America	Los Angeles	177	10.91
47.245.37.41	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	75	10.9
8.219.222.8	2053	2053	TRUE	SIN	Asia Pacific	Singapore	109	10.9
47.236.163.221	2086	2086	FALSE	SIN	Asia Pacific	Singapore	13	10.9
8.222.221.109	2087	2087	TRUE	SIN	Asia Pacific	Singapore	55	10.9
47.245.55.94	2052	2052	FALSE	LAX	North America	Los Angeles	186	10.9
47.88.101.9	443	443	TRUE	SJC	North America	San Jose	176	10.9
8.219.110.88	2083	2083	TRUE	SIN	Asia Pacific	Singapore	24	10.9
8.219.5.10	2096	2096	TRUE	SIN	Asia Pacific	Singapore	87	10.89
8.219.90.196	2083	2083	TRUE	SIN	Asia Pacific	Singapore	170	10.89
8.218.105.223	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	39	10.89
8.219.86.200	2083	2083	TRUE	SIN	Asia Pacific	Singapore	60	10.89
8.219.93.5	2087	2087	TRUE	SIN	Asia Pacific	Singapore	109	10.89
47.245.40.161	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	78	10.89
8.219.153.44	2087	2087	TRUE	SIN	Asia Pacific	Singapore	76	10.89
47.74.40.13	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	163	10.89
47.74.5.150	80	80	FALSE	HKG	Asia Pacific	Hong Kong	148	10.89
47.74.11.251	80	80	FALSE	LAX	North America	Los Angeles	174	10.89
8.219.206.180	2082	2082	FALSE	SIN	Asia Pacific	Singapore	5	10.89
47.236.123.133	2083	2083	TRUE	SIN	Asia Pacific	Singapore	96	10.89
47.245.52.153	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	93	10.89
8.219.84.102	2082	2082	FALSE	SIN	Asia Pacific	Singapore	10	10.88
8.222.229.102	2086	2086	FALSE	SIN	Asia Pacific	Singapore	7	10.88
8.217.159.210	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	39	10.88
8.222.211.124	2053	2053	TRUE	SIN	Asia Pacific	Singapore	120	10.87
47.74.39.194	80	80	FALSE	HKG	Asia Pacific	Hong Kong	166	10.87
8.219.245.187	8880	0	FALSE	SIN	Asia Pacific	Singapore	3	10.87
47.236.5.223	2086	2086	FALSE	SIN	Asia Pacific	Singapore	12	10.87
8.219.222.98	2083	2083	TRUE	SIN	Asia Pacific	Singapore	69	10.87
47.245.39.49	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	165	10.87
8.219.208.69	2086	2086	FALSE	SIN	Asia Pacific	Singapore	4	10.87
47.236.150.13	2086	2086	FALSE	SIN	Asia Pacific	Singapore	34	10.86
8.219.99.8	8443	8443	TRUE	SIN	Asia Pacific	Singapore	95	10.86
8.210.21.65	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	35	10.85
8.219.156.148	2052	2052	FALSE	SIN	Asia Pacific	Singapore	6	10.85
47.245.4.22	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	154	10.85
8.219.0.162	8080	8080	FALSE	SIN	Asia Pacific	Singapore	4	10.85
8.218.181.189	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	65	10.85
8.219.194.170	2086	2086	FALSE	SIN	Asia Pacific	Singapore	18	10.84
8.219.172.128	2083	2083	TRUE	SIN	Asia Pacific	Singapore	71	10.84
47.74.25.115	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	170	10.84
47.74.13.94	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	101	10.84
8.222.202.163	8880	8880	FALSE	SIN	Asia Pacific	Singapore	4	10.84
47.245.57.109	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	170	10.84
8.219.115.215	8880	8880	FALSE	SIN	Asia Pacific	Singapore	9	10.84
8.219.79.74	8443	8443	TRUE	SIN	Asia Pacific	Singapore	92	10.84
8.219.193.22	2095	2095	FALSE	SIN	Asia Pacific	Singapore	10	10.84
8.222.159.252	80	80	FALSE	SIN	Asia Pacific	Singapore	17	10.84
8.219.208.69	2053	2053	TRUE	SIN	Asia Pacific	Singapore	76	10.83
8.219.78.1	8880	8880	FALSE	SIN	Asia Pacific	Singapore	19	10.83
8.219.245.187	2096	2096	TRUE	SIN	Asia Pacific	Singapore	90	10.83
8.218.204.128	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	94	10.83
8.219.251.81	443	443	TRUE	SIN	Asia Pacific	Singapore	160	10.83
8.209.243.99	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	75	10.83
8.219.111.175	80	80	FALSE	SIN	Asia Pacific	Singapore	12	10.83
47.91.10.228	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	145	10.82
8.219.99.169	8443	8443	TRUE	SIN	Asia Pacific	Singapore	94	10.82
8.219.147.58	8443	8443	TRUE	SIN	Asia Pacific	Singapore	49	10.82
8.222.167.8	8080	8080	FALSE	SIN	Asia Pacific	Singapore	6	10.82
47.245.37.89	2096	2096	TRUE	LAX	North America	Los Angeles	186	10.82
47.74.25.115	2083	2083	TRUE	LAX	North America	Los Angeles	235	10.82
47.245.30.208	2095	2095	FALSE	LAX	North America	Los Angeles	172	10.82
47.91.18.207	2087	2087	TRUE	SIN	Asia Pacific	Singapore	174	10.82
47.74.15.117	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	152	10.82
8.219.63.193	2053	2053	TRUE	SIN	Asia Pacific	Singapore	90	10.82
47.245.33.163	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	78	10.82
